file, totalLetter, totalWord, totalSentence, vietnamese formula result
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (521).txt,13415,1877,81,12.928654209172766
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (522).txt,16177,2436,94,12.464587918806554
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (523).txt,16995,2598,107,11.939215643953293
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (524).txt,11426,1615,46,15.171584331673174
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (525).txt,19922,2666,108,13.882273346114307
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (526).txt,7040,1061,27,15.129758788005727
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (527).txt,7844,1212,44,12.452985298529853
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (528).txt,15698,2142,67,15.051359449252338
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (529).txt,9055,1340,61,11.908367996085147
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (53).txt,15887,2279,95,12.739974596429644
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (530).txt,20253,2726,120,13.40246759598924
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (531).txt,4435,595,18,15.518674136321195
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (532).txt,7138,1101,42,12.209251329959777
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (533).txt,16877,2413,60,16.031729520652025
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (534).txt,15421,1870,63,16.429556064850182
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (535).txt,17664,2408,75,15.092429678848283
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (536).txt,18149,2318,66,16.68343138023897
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (537).txt,19285,2700,130,12.439031339031338
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (538).txt,19329,2759,84,14.580646024266905
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (539).txt,25314,3363,94,16.20973484920379
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (54).txt,18683,2611,154,11.701901048013646
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (540).txt,19725,2645,82,15.366153349624234
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (541).txt,13165,1878,64,13.888984291799787
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (542).txt,18560,2422,74,15.872122659405896
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (543).txt,14416,2479,118,9.832191083063837
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (544).txt,15343,2084,82,13.80749496746407
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (545).txt,20399,2807,88,14.913923794410078
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (546).txt,18097,2468,108,13.235686415751246
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (547).txt,21059,2845,118,13.626251824491376
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (548).txt,11136,1512,58,13.943951833607006
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (549).txt,19166,2634,113,13.214718352920624
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (55).txt,20359,2790,90,14.794265232974912
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (550).txt,12841,2070,76,11.854131706076785
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (551).txt,17280,2227,63,16.588476204731258
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (552).txt,8186,1199,45,12.983601149105738
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (553).txt,12819,1823,65,13.672862146082114
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (554).txt,14287,1928,57,15.58545169978889
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (555).txt,21516,2921,120,13.600274449389477
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (556).txt,12611,1807,83,12.312158206706183
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (557).txt,11127,1657,33,17.472719957572103
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (558).txt,17896,2520,127,12.171678540182477
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (559).txt,16494,2406,93,12.884916740407046
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (56).txt,14783,2222,76,13.153399024112936
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (560).txt,26842,3755,144,13.511948882970856
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (561).txt,19651,2742,80,15.188333333333333
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (562).txt,10112,1504,64,12.146808510638298
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (563).txt,17976,2613,94,13.318472286684418
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (564).txt,22463,2844,88,16.260401483186293
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (565).txt,11752,1711,65,13.001611293440632
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (566).txt,23599,3493,133,12.764798770473277
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (567).txt,7277,1108,23,16.770161670067495
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (568).txt,13717,1972,85,12.551764705882352
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (569).txt,21582,3104,119,13.122734557740621
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (57).txt,18890,2277,73,16.8303631911732
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (570).txt,19715,2799,107,13.31894969164555
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (571).txt,22703,3266,132,12.85111803893188
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (572).txt,13470,1822,66,14.307161627249442
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (573).txt,12306,1730,69,13.241082348998912
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (574).txt,10597,1559,39,15.589483725596619
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (575).txt,17118,2524,91,13.111436582434997
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (576).txt,17703,2405,67,15.900933999441463
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (577).txt,13038,1776,67,13.983924969745864
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (578).txt,23141,3646,128,12.390786135490949
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (579).txt,12878,1753,63,14.257606461485526
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (58).txt,18931,2395,85,15.444062384870442
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (580).txt,17910,2499,98,13.433733493397359
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (581).txt,20234,2778,84,15.181600329116527
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (582).txt,12552,1850,84,11.974491634491635
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (583).txt,13049,1834,58,14.554236077163164
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (584).txt,18866,2597,96,13.939488672827622
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (585).txt,15526,2020,59,16.219734854841416
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (586).txt,10361,1422,31,17.746626741073456
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (587).txt,6181,987,39,11.586361156573922
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (588).txt,26645,3954,123,13.906759440887278
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (589).txt,12755,1870,73,12.764998901179403
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (59).txt,13420,1685,47,17.098996148746764
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (590).txt,18109,2399,89,14.488135037539049
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (591).txt,11989,1669,81,12.4876742930268
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (592).txt,21908,3065,89,15.183235881738366
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (593).txt,15799,2280,77,13.780849851902484
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (594).txt,14667,1979,57,15.76649734492877
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (595).txt,12986,1995,75,12.338546365914787
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (596).txt,17444,2432,108,12.84909844054581
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (597).txt,15807,1943,59,16.857156066540472
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (598).txt,8805,1155,49,13.961038961038962
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (599).txt,15667,2117,79,14.160627350621553
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (6).txt,12888,1827,61,14.098538318662683
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (60).txt,6549,914,30,14.423749088256749
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (600).txt,18084,2398,88,14.532568807339448
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (601).txt,15142,2145,74,13.915712215712219
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (602).txt,12870,1704,47,16.35669763260414
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (603).txt,14547,2009,104,12.345293295554619
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (604).txt,14005,1926,107,12.143094496365524
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (605).txt,14917,2202,84,12.791449331776306
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (606).txt,7496,1074,32,14.671531657355679
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (607).txt,16231,2209,78,14.359439820779794
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (608).txt,7800,1026,42,14.090392648287384
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (609).txt,13424,2039,71,12.910900814400872
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (61).txt,16488,2092,79,15.059108841397006
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (610).txt,18749,2561,84,14.739555791078637
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (611).txt,11559,1426,47,16.279866312554084
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (612).txt,14925,2203,84,12.794943043036554
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (613).txt,16434,2233,69,15.19167559077604
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (614).txt,18025,2365,98,14.069659576304097
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (615).txt,13634,2103,82,12.095506999292532
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (616).txt,11952,1631,74,13.064147347838336
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (617).txt,15493,2125,83,13.702128986534373
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (618).txt,16656,2337,90,13.4475053487377
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (619).txt,19341,2523,85,15.26821850737917
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (62).txt,19712,2907,113,12.706880249382785
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (620).txt,19881,3417,99,12.53955356905313
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (621).txt,14118,2052,82,12.765111966909142
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (622).txt,23626,3415,113,13.880851008694076
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (623).txt,13953,2039,61,14.371366549015509
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (624).txt,12843,1702,47,16.33421006575493
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (625).txt,14501,2047,60,14.99138413939098
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (626).txt,11142,1762,41,15.242114005703055
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (627).txt,12016,1661,57,14.296462710056296
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (628).txt,15579,2167,81,13.729020606516379
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (629).txt,14194,1987,73,13.73070023646855
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (63).txt,20619,2750,106,14.184315608919384
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (630).txt,18878,2504,87,14.834596599463847
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (631).txt,8499,1165,42,14.13817698753321
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (632).txt,7882,1097,37,14.299830003202839
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (633).txt,12788,1726,46,16.32242430349136
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (634).txt,12747,1869,73,12.760997383407727
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (635).txt,19425,2458,100,14.72153295362083
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (636).txt,13030,1991,76,12.328373734436546
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (637).txt,13416,2038,71,12.906693941865129
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (638).txt,21091,2878,106,14.086894725110469
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (639).txt,13648,1756,40,18.324419134396354
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (64).txt,24519,3330,103,15.192145543601853
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (640).txt,20457,2803,103,14.039222192588383
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (641).txt,7657,1046,49,12.90992312795099
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (642).txt,12892,1841,62,13.944141507946242
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (643).txt,20103,2851,115,13.060681073002609
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (644).txt,21373,3023,118,13.26398683539194
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (645).txt,11348,1861,60,12.39892710012538
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (646).txt,11767,1673,55,14.150581970330926
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (647).txt,13568,1782,72,14.177833894500562
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (648).txt,21897,2729,84,16.545255544504357
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (649).txt,13688,1905,70,13.813460817397825
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (65).txt,35337,4861,136,15.687513159964666
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (650).txt,12927,1964,72,12.61950667571849
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (651).txt,10183,1335,41,15.767625833561706
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (652).txt,11475,1900,59,12.51962533452275
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (653).txt,19013,2529,97,14.250415591509622
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (654).txt,16757,2334,61,16.011499290600813
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (655).txt,7431,1023,41,13.518103139975683
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (656).txt,21311,2938,68,17.148324190125336
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (657).txt,22102,2935,88,15.731442620411958
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (658).txt,17127,2278,82,14.592972012248659
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (659).txt,20123,2870,86,14.697415120330607
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (66).txt,11644,1463,48,16.01381009341536
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (660).txt,14048,2035,82,12.769802840534549
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (661).txt,22281,3068,126,13.394613108172429
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (662).txt,18263,2480,110,13.237316715542523
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (663).txt,12614,1645,57,15.108100037327361
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (664).txt,14838,2332,77,12.782700318549374
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (665).txt,13788,1967,79,12.99906559497532
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (666).txt,14303,1939,56,15.677965446106242
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (667).txt,7879,1181,46,12.477712329271437
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (668).txt,21355,2919,126,13.265056526207605
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (669).txt,12511,1649,63,14.408965510602865
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (67).txt,24519,3330,103,15.192145543601853
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (670).txt,12747,1760,52,15.254458041958042
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (671).txt,13131,1874,53,15.085572179376172
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (672).txt,19219,2780,80,14.776618705035972
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (673).txt,11578,1557,47,15.497722024077945
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (674).txt,15003,2256,65,14.242070376432078
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (675).txt,9177,1296,39,14.808190883190882
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (676).txt,21007,2800,88,15.368636363636362
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (677).txt,17762,2631,106,12.466241403297403
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (678).txt,13488,1819,50,16.106126443100607
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (679).txt,17210,2359,92,13.719189229039571
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (68).txt,16780,2419,103,12.570588825519653
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (680).txt,11326,1427,51,15.469939678744659
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (681).txt,16079,2235,101,12.814109464637738
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (682).txt,12658,1738,81,12.857526033897344
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (683).txt,19295,2692,61,17.16129637298127
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (684).txt,19255,2430,113,14.148621581266617
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (685).txt,7110,965,33,14.584236143821638
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (686).txt,20394,2619,84,15.809597447226313
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (687).txt,8204,1136,57,12.429626884111688
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (688).txt,7866,1117,59,11.87059466185151
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (689).txt,17280,2743,106,11.774815482291118
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (69).txt,20359,2790,90,14.794265232974912
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (690).txt,16486,2483,105,12.00862167500911
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (691).txt,8167,1193,53,12.193420740483006
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (692).txt,14365,2031,57,15.272056803752363
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (693).txt,12886,1749,87,12.755966956487452
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (694).txt,17283,2677,94,12.607959847081919
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (695).txt,20117,2693,130,13.083292296266674
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (696).txt,11420,1649,29,19.223232471090107
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (697).txt,8192,1157,42,13.67028439725069
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (698).txt,12150,1690,64,13.659948224852073
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (699).txt,16273,2033,81,15.028606996896883
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (7).txt,14680,1885,79,14.347748715710303
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (70).txt,18826,2638,88,14.26838858639465
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (700).txt,14609,1891,71,14.777844645876318
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (701).txt,8174,1165,67,11.510229966049582
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (702).txt,21648,3169,103,13.815752113159341
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (703).txt,18144,2434,88,14.440610293568387
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (704).txt,15194,1921,48,17.82301101856672
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (705).txt,14997,2278,108,11.385331512372776
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (706).txt,14284,1942,64,14.779357621009268
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (707).txt,16445,2156,84,14.388435374149662
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (708).txt,9935,1375,37,15.883341523341524
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (709).txt,15298,2313,97,11.996914793569292
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (71).txt,11754,1650,82,12.271662971175168
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (710).txt,12831,1878,90,11.83787007454739
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (711).txt,12736,1898,55,14.322260752945684
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (712).txt,15006,1928,69,15.154795838595227
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (713).txt,7147,1012,44,12.724505928853755
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (714).txt,5365,719,32,13.417254867872046
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (715).txt,9020,1214,41,14.781918270583034
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (716).txt,15603,2136,81,13.88362463587183
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (717).txt,17039,2284,98,13.581539726223241
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (718).txt,11701,1756,58,13.382051684863718
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (719).txt,14974,2095,96,12.659571400159109
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (72).txt,16442,2498,82,13.256814231873307
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (720).txt,12960,1704,58,15.087129674599318
