file,totalWords, totalSentences, totalLetter
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (129).txt,1886,102,12933
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (140).txt,815,25,7549
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (126).txt,3918,161,23271
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (65).txt,3850,117,25814
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (272).txt,6151,242,39970
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (130).txt,7154,197,49281
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (225).txt,2019,64,15388
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (288).txt,1408,46,9742
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (261).txt,798,25,7307
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (91).txt,3384,46,26211
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (211).txt,2852,42,21487
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (293).txt,1414,46,9776
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (13).txt,3417,113,22505
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (182).txt,8430,318,53550
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (143).txt,7110,237,51902
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (301).txt,6233,236,37978
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (27).txt,5374,107,33722
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (102).txt,3965,122,28474
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (145).txt,6795,250,47455
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (279).txt,6052,221,43399
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (82).txt,3772,115,28652
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (280).txt,5533,156,34995
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (231).txt,6260,109,38914
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (304).txt,338,12,3060
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (51).txt,3120,86,21090
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (196).txt,3982,161,35533
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (257).txt,632,24,5975
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (7).txt,3907,246,46892
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (269).txt,1010,35,8708
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (47).txt,1142,38,7433
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (228).txt,1052,17,6036
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (314).txt,799,17,5842
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (236).txt,263,5,1913
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (73).txt,11429,412,73660
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (80).txt,2688,89,21283
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (125).txt,8203,261,56784
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (186).txt,1451,58,12251
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (206).txt,1801,41,13423
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (139).txt,1666,52,12588
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (57).txt,5213,177,33910
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (155).txt,2408,145,29706
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (167).txt,1716,37,13630
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (131).txt,3079,85,21536
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (147).txt,4512,110,30542
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (258).txt,940,44,7450
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (226).txt,4072,236,32850
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (282).txt,3481,127,27953
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (29).txt,221,5,1671
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (50).txt,1764,46,12749
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (302).txt,2715,71,19219
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (298).txt,180,8,2306
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (69).txt,649,244,39124
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (312).txt,613,18,3692
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (84).txt,3153,82,23413
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (89).txt,2276,51,16591
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (173).txt,96,102,20804
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (19).txt,2129,34,14078
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (107).txt,3126,77,18406
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (116).txt,753,16,5297
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (110).txt,1164,31,7619
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (38).txt,1599,19,10097
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (144).txt,5315,193,39361
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (201).txt,4362,133,31771
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (275).txt,2219,68,15956
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (163).txt,1303,58,12127
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (164).txt,2749,85,18865
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (189).txt,3360,85,25180
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (286).txt,581,17,4584
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (148).txt,2558,79,17826
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (216).txt,526,18,5226
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (234).txt,4969,121,34736
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (42).txt,471,20,4799
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (122).txt,2102,103,13162
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (184).txt,662,10,5636
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (305).txt,1483,62,11533
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (256).txt,698,78,12158
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (195).txt,4666,309,56298
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (162).txt,6054,158,40023
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (297).txt,1872,59,13611
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (220).txt,1333,34,10240
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (283).txt,4597,215,32101
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (237).txt,359,10,2377
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (119).txt,7888,264,54808
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (276).txt,597,18,5145
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (63).txt,5397,188,39100
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (15).txt,4280,155,28066
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (291).txt,5639,191,42137
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (172).txt,595,22,5064
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (28).txt,3143,93,22844
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (87).txt,982,21,7651
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (23).txt,8060,359,68138
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (221).txt,994,25,7499
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (1).txt,3946,95,29437
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (265).txt,1350,38,11038
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (251).txt,9842,314,72157
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (67).txt,3512,59,25106
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (10).txt,4397,157,28066
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (70).txt,3260,108,24693
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (152).txt,230,11,3266
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (94).txt,998,30,7062
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (190).txt,5498,79,32788
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (39).txt,197,9,1381
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (203).txt,2938,135,22918
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (159).txt,7156,246,49974
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (238).txt,2561,92,15996
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (295).txt,8866,260,55859
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (103).txt,4059,161,29516
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (175).txt,4476,415,37877
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (128).txt,1873,48,11710
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (235).txt,665,17,4789
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (193).txt,2256,89,16322
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (90).txt,2093,63,11784
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (41).txt,1230,50,10151
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (310).txt,1276,42,11157
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (170).txt,5765,189,39971
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (270).txt,951,34,7811
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (14).txt,4670,115,35492
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (12).txt,2155,57,14960
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (58).txt,8546,314,52915
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (287).txt,588,17,4577
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (303).txt,5787,126,41661
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (194).txt,2419,61,17577
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (123).txt,156,8,1981
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (105).txt,4898,115,30233
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (306).txt,6275,180,45158
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (79).txt,1353,39,8919
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (230).txt,6862,241,46627
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (106).txt,3913,65,26341
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (83).txt,5491,178,37362
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (49).txt,4799,113,36446
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (176).txt,3153,229,35398
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (264).txt,5546,121,35301
data/ppVietnamese_by_catalog/Difficult/lv/lv (64).txt,2246,151,14150
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (271).txt,5347,145,37326
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (174).txt,6771,205,54245
data/ppVietnamese_by_catalog/Difficult/lv/lv (20).txt,4233,170,29866
data/ppVietnamese_by_catalog/Difficult/lv/lv (71).txt,3196,170,23038
data/ppVietnamese_by_catalog/Difficult/lv/lv (105).txt,5480,254,38242
data/ppVietnamese_by_catalog/Difficult/lv/lv (8).txt,7065,399,51806
data/ppVietnamese_by_catalog/Difficult/lv/lv (91).txt,6578,330,48715
data/ppVietnamese_by_catalog/Difficult/lv/lv (74).txt,7219,339,50489
data/ppVietnamese_by_catalog/Difficult/lv/lv (1).txt,2880,136,21423
data/ppVietnamese_by_catalog/Difficult/lv/lv (2).txt,3626,157,28784
data/ppVietnamese_by_catalog/Difficult/lv/lv (102).txt,5606,254,39623
data/ppVietnamese_by_catalog/Difficult/lv/lv (51).txt,2673,118,17042
data/ppVietnamese_by_catalog/Difficult/lv/lv (100).txt,3201,136,23239
data/ppVietnamese_by_catalog/Difficult/lv/lv (44).txt,4954,163,35853
data/ppVietnamese_by_catalog/Difficult/lv/lv (96).txt,2258,105,15465
data/ppVietnamese_by_catalog/Difficult/lv/lv (66).txt,4172,250,29844
data/ppVietnamese_by_catalog/Difficult/lv/lv (31).txt,2939,166,19757
data/ppVietnamese_by_catalog/Difficult/lv/lv (4).txt,7935,507,49041
data/ppVietnamese_by_catalog/Difficult/lv/lv (99).txt,7173,300,50212
data/ppVietnamese_by_catalog/Difficult/lv/lv (75).txt,8274,423,60065
data/ppVietnamese_by_catalog/Difficult/lv/lv (65).txt,1526,73,9763
data/ppVietnamese_by_catalog/Difficult/lv/lv (72).txt,4864,232,35229
data/ppVietnamese_by_catalog/Difficult/lv/lv (92).txt,5169,130,38266
data/ppVietnamese_by_catalog/Difficult/lv/lv (45).txt,6866,317,50840
data/ppVietnamese_by_catalog/Difficult/lv/lv (40).txt,7941,318,54585
data/ppVietnamese_by_catalog/Difficult/lv/lv (46).txt,2224,125,15760
data/ppVietnamese_by_catalog/Difficult/lv/lv (39).txt,6976,311,51110
data/ppVietnamese_by_catalog/Difficult/lv/lv (101).txt,2513,104,18937
data/ppVietnamese_by_catalog/Difficult/lv/lv (87).txt,6578,331,48715
data/ppVietnamese_by_catalog/Difficult/lv/lv (58).txt,5348,237,40743
data/ppVietnamese_by_catalog/Difficult/lv/lv (37).txt,2913,130,20287
data/ppVietnamese_by_catalog/Difficult/lv/lv (33).txt,7383,333,54384
data/ppVietnamese_by_catalog/Difficult/lv/lv (13).txt,3965,172,28054
data/ppVietnamese_by_catalog/Difficult/lv/lv (62).txt,3985,188,30739
data/ppVietnamese_by_catalog/Difficult/lv/lv (73).txt,4787,228,35318
data/ppVietnamese_by_catalog/Difficult/lv/lv (106).txt,4689,202,32512
data/ppVietnamese_by_catalog/Difficult/lv/lv (17).txt,8595,394,64575
data/ppVietnamese_by_catalog/Difficult/lv/lv (34).txt,7986,366,56814
data/ppVietnamese_by_catalog/Difficult/lv/lv (83).txt,5272,252,36503
data/ppVietnamese_by_catalog/Difficult/lv/lv (94).txt,3947,171,30682
data/ppVietnamese_by_catalog/Difficult/lv/lv (49).txt,4934,179,34613
data/ppVietnamese_by_catalog/Difficult/lv/lv (21).txt,2150,111,14949
data/ppVietnamese_by_catalog/Difficult/lv/lv (107).txt,1342,32,9412
data/ppVietnamese_by_catalog/Difficult/lv/lv (30).txt,4811,200,35047
data/ppVietnamese_by_catalog/Difficult/lv/lv (15).txt,4865,232,35266
data/ppVietnamese_by_catalog/Difficult/lv/lv (28).txt,1595,67,10532
data/ppVietnamese_by_catalog/Difficult/lv/lv (35).txt,2946,153,20743
data/ppVietnamese_by_catalog/Difficult/lv/lv (61).txt,3781,186,28187
data/ppVietnamese_by_catalog/Difficult/lv/lv (42).txt,7939,405,54971
data/ppVietnamese_by_catalog/Difficult/lv/lv (78).txt,3679,136,25620
data/ppVietnamese_by_catalog/Difficult/lv/lv (24).txt,4761,258,32586
data/ppVietnamese_by_catalog/Difficult/lv/lv (68).txt,5628,258,39412
data/ppVietnamese_by_catalog/Difficult/lv/lv (86).txt,3846,185,29568
data/ppVietnamese_by_catalog/Difficult/lv/lv (70).txt,6111,275,41359
data/ppVietnamese_by_catalog/Difficult/lv/lv (36).txt,3494,138,25028
data/ppVietnamese_by_catalog/Difficult/lv/lv (50).txt,1997,84,12407
data/ppVietnamese_by_catalog/Difficult/lv/lv (56).txt,5553,257,40992
data/ppVietnamese_by_catalog/Difficult/lv/lv (38).txt,2767,159,20224
data/ppVietnamese_by_catalog/Difficult/lv/lv (29).txt,5672,274,40203
data/ppVietnamese_by_catalog/Difficult/lv/lv (81).txt,2678,124,20552
data/ppVietnamese_by_catalog/Difficult/lv/lv (79).txt,1944,75,12886
data/ppVietnamese_by_catalog/Difficult/lv/lv (95).txt,1672,72,12253
data/ppVietnamese_by_catalog/Difficult/lv/lv (108).txt,4460,202,28314
data/ppVietnamese_by_catalog/Difficult/lv/lv (90).txt,6495,263,45842
data/ppVietnamese_by_catalog/Difficult/lv/lv (11).txt,4152,184,28175
data/ppVietnamese_by_catalog/Difficult/lv/lv (19).txt,7902,315,54307
data/ppVietnamese_by_catalog/Difficult/lv/lv (27).txt,2971,167,21037
data/ppVietnamese_by_catalog/Difficult/lv/lv (7).txt,4652,164,32889
data/ppVietnamese_by_catalog/Difficult/lv/lv (76).txt,6378,299,43549
data/ppVietnamese_by_catalog/Difficult/lv/lv (57).txt,7887,363,56806
data/ppVietnamese_by_catalog/Difficult/lv/lv (103).txt,3969,173,28074
data/ppVietnamese_by_catalog/Difficult/lv/lv (104).txt,2000,93,13138
data/ppVietnamese_by_catalog/Difficult/lv/lv (55).txt,5573,257,40972
data/ppVietnamese_by_catalog/Difficult/lv/lv (84).txt,3859,171,28523
data/ppVietnamese_by_catalog/Difficult/lv/lv (18).txt,3360,177,23499
data/ppVietnamese_by_catalog/Difficult/lv/lv (9).txt,6050,352,44499
data/ppVietnamese_by_catalog/Difficult/lv/lv (5).txt,7448,387,52588
data/ppVietnamese_by_catalog/Difficult/lv/lv (26).txt,3142,158,21930
data/ppVietnamese_by_catalog/Difficult/lv/lv (6).txt,2159,103,15171
data/ppVietnamese_by_catalog/Difficult/lv/lv (48).txt,5463,246,37946
data/ppVietnamese_by_catalog/Difficult/lv/lv (88).txt,2636,94,17383
data/ppVietnamese_by_catalog/Difficult/lv/lv (3).txt,9282,543,58839
data/ppVietnamese_by_catalog/Difficult/lv/lv (47).txt,2319,124,15406
data/ppVietnamese_by_catalog/Difficult/lv/lv (80).txt,5063,239,37118
data/ppVietnamese_by_catalog/Difficult/lv/lv (43).txt,6718,310,43194
data/ppVietnamese_by_catalog/Difficult/lv/lv (98).txt,6661,335,48605
data/ppVietnamese_by_catalog/Difficult/lv/lv (85).txt,5385,268,41714
data/ppVietnamese_by_catalog/Difficult/lv/lv (93).txt,1721,75,11802
data/ppVietnamese_by_catalog/Difficult/lv/lv (82).txt,5181,259,39413
data/ppVietnamese_by_catalog/Difficult/lv/lv (14).txt,3675,173,26217
data/ppVietnamese_by_catalog/Difficult/lv/lv (12).txt,3576,176,27902
data/ppVietnamese_by_catalog/Difficult/lv/lv (97).txt,4094,173,31594
data/ppVietnamese_by_catalog/Difficult/lv/lv (25).txt,7821,304,58333
data/ppVietnamese_by_catalog/Difficult/lv/lv (77).txt,2678,124,20552
data/ppVietnamese_by_catalog/Difficult/lv/lv (41).txt,3237,158,21934
data/ppVietnamese_by_catalog/Difficult/lv/lv (89).txt,3001,102,18456
data/ppVietnamese_by_catalog/Difficult/lv/lv (54).txt,7066,398,51850
data/ppVietnamese_by_catalog/Difficult/lv/lv (23).txt,3574,235,27501
data/ppVietnamese_by_catalog/Difficult/lv/lv (22).txt,3922,184,27616
data/ppVietnamese_by_catalog/Difficult/lv/lv (32).txt,2464,109,17896
data/ppVietnamese_by_catalog/Difficult/lv/lv (69).txt,6643,477,43823
data/ppVietnamese_by_catalog/Difficult/lv/lv (53).txt,6924,312,50284
data/ppVietnamese_by_catalog/Difficult/lv/lv (60).txt,6387,413,48044
data/ppVietnamese_by_catalog/Difficult/lv/lv (10).txt,7750,346,57771
data/ppVietnamese_by_catalog/Difficult/lv/lv (16).txt,4629,500,31321
