file,totalWords, totalSentences, totalLetter
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (393).txt,532,24,3621
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (158).txt,1281,56,7373
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (84).txt,155,6,942
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (80).txt,965,37,6614
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (203).txt,118,6,713
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (253).txt,190,11,1202
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (298).txt,208,9,1352
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (447).txt,220,12,1476
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (451).txt,202,10,1265
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (336).txt,79,3,410
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (39).txt,487,22,2887
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (247).txt,127,6,826
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (238).txt,81,4,591
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (405).txt,94,5,595
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (90).txt,312,10,1955
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (52).txt,252,12,1501
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (30).txt,746,36,4843
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (424).txt,260,9,1668
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (161).txt,298,12,1736
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (467).txt,198,12,1267
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (309).txt,729,54,4386
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (394).txt,90,4,559
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (413).txt,335,15,2075
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (214).txt,794,26,5152
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (289).txt,252,8,1634
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (408).txt,634,28,4015
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (104).txt,297,16,1963
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (265).txt,216,5,1452
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (297).txt,400,18,2487
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (164).txt,756,32,5106
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (491).txt,331,24,2067
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (160).txt,308,10,1924
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (102).txt,568,28,3464
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (139).txt,562,25,3506
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (355).txt,151,5,1082
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (429).txt,660,18,4135
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (72).txt,133,8,875
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (481).txt,207,168,755
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (407).txt,908,53,5669
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (117).txt,622,30,4126
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (453).txt,142,6,818
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (461).txt,227,13,1351
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (402).txt,409,19,2999
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (352).txt,468,18,2716
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (256).txt,418,21,2510
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (231).txt,178,7,1028
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (488).txt,376,25,2193
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (190).txt,176,8,1031
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (132).txt,2258,126,13236
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (266).txt,203,8,1337
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (368).txt,827,36,4885
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (382).txt,160,10,925
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (24).txt,784,35,4775
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (475).txt,272,12,1856
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (58).txt,526,19,3187
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (466).txt,158,10,902
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (221).txt,416,20,2475
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (386).txt,151,6,1100
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (304).txt,438,14,2711
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (345).txt,589,23,3536
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (15).txt,250,10,1738
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (197).txt,454,23,2840
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (262).txt,2621,123,16200
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (251).txt,124,5,900
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (300).txt,364,15,2388
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (191).txt,236,11,1454
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (195).txt,190,10,1148
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (142).txt,152,5,914
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (290).txt,232,9,1337
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (417).txt,346,17,2316
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (433).txt,150,7,907
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (332).txt,488,20,3103
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (50).txt,282,12,1883
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (172).txt,817,31,4847
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (457).txt,878,39,5293
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (32).txt,726,22,4687
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (390).txt,708,33,4095
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (395).txt,482,21,2842
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (212).txt,86,5,525
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (421).txt,525,28,3214
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (110).txt,354,22,2296
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (92).txt,457,26,2753
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (88).txt,1131,62,6446
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (185).txt,1292,55,8234
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (369).txt,648,30,3899
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (322).txt,298,16,1594
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (115).txt,503,20,2960
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (362).txt,463,18,3209
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (303).txt,70,4,385
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (33).txt,845,35,5378
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (176).txt,907,37,5491
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (106).txt,679,37,3834
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (330).txt,321,14,2080
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (4).txt,832,44,5352
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (48).txt,242,9,1623
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (432).txt,386,14,2470
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (175).txt,108,6,750
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (423).txt,598,34,4019
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (430).txt,112,6,714
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (109).txt,127,7,694
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (198).txt,76,6,497
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (122).txt,379,19,2221
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (159).txt,499,21,3190
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (299).txt,506,17,3280
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (357).txt,158,9,988
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (151).txt,739,26,5343
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (353).txt,1186,82,7165
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (204).txt,55,2,331
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (276).txt,116,5,861
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (260).txt,858,39,5990
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (476).txt,1745,92,10643
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (83).txt,139,7,909
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (209).txt,733,30,4503
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (217).txt,110,3,725
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (76).txt,228,7,1466
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (346).txt,351,20,2273
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (252).txt,162,7,969
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (359).txt,130,5,809
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (497).txt,338,21,2218
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (436).txt,121,7,856
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (41).txt,344,20,2253
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (339).txt,200,10,1294
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (237).txt,86,3,566
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (242).txt,263,10,1594
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (61).txt,433,24,2320
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (169).txt,176,8,1102
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (69).txt,60,6,429
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (224).txt,263,7,1773
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (448).txt,163,7,990
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (292).txt,205,12,1182
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (321).txt,626,26,3531
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (194).txt,365,21,2119
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (406).txt,312,11,1845
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (148).txt,792,32,4795
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (42).txt,662,33,4172
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (334).txt,372,14,2539
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (274).txt,83,5,544
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (100).txt,708,39,4085
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (245).txt,128,4,863
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (502).txt,306,18,2045
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (347).txt,201,12,1278
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (75).txt,227,9,1348
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (482).txt,430,35,2478
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (96).txt,451,19,2742
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (399).txt,1101,42,6998
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (435).txt,289,11,1766
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (385).txt,545,24,3392
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (441).txt,245,12,1519
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (404).txt,110,6,640
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (229).txt,247,12,1687
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (13).txt,360,20,2345
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (495).txt,480,47,2963
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (149).txt,1409,69,8548
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (328).txt,858,45,5114
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (205).txt,715,48,4777
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (184).txt,403,13,2627
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (478).txt,112,7,733
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (284).txt,172,11,1013
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (337).txt,76,5,444
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (282).txt,82,3,583
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (508).txt,150,7,986
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (484).txt,67,9,382
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (82).txt,110,4,676
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (180).txt,258,12,1479
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (165).txt,357,14,2497
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (455).txt,120,4,693
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (338).txt,249,9,1408
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (219).txt,98,5,494
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (301).txt,266,13,1609
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (288).txt,788,35,5095
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (223).txt,747,39,4467
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (254).txt,219,10,1327
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (246).txt,152,6,924
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (25).txt,468,17,2960
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (66).txt,192,11,1347
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (81).txt,629,33,3979
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (29).txt,288,15,1695
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (278).txt,206,6,1368
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (268).txt,555,25,3589
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (196).txt,762,48,4642
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (271).txt,256,15,1609
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (43).txt,348,13,2328
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (371).txt,219,10,1533
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (312).txt,1274,71,7699
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (5).txt,419,33,2443
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (440).txt,547,25,3212
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (156).txt,405,20,2468
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (293).txt,165,8,1060
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (422).txt,241,11,1582
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (486).txt,1176,71,7126
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (200).txt,613,31,3526
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (464).txt,181,6,1126
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (474).txt,80,6,536
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (187).txt,270,13,1849
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (227).txt,612,34,3886
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (490).txt,312,29,1869
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (178).txt,46,3,311
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (358).txt,674,34,4093
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (326).txt,506,30,3304
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (388).txt,310,14,1913
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (320).txt,1317,50,8156
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (18).txt,693,22,4759
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (469).txt,126,7,795
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (21).txt,265,11,1679
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (77).txt,622,28,3955
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (40).txt,290,12,1799
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (376).txt,218,6,1351
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (87).txt,313,13,1991
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (177).txt,691,41,4429
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (116).txt,261,10,1650
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (189).txt,417,12,2711
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (108).txt,159,7,1041
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (454).txt,181,10,1033
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (378).txt,536,26,3296
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (250).txt,1324,72,8945
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (225).txt,356,13,2287
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (409).txt,296,24,2221
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (424).txt,532,44,3273
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (333).txt,247,13,1608
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (140).txt,1020,43,6689
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (218).txt,326,16,1927
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (89).txt,259,15,1703
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (376).txt,139,20,998
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (379).txt,318,12,2134
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (387).txt,110,10,747
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (560).txt,126,17,819
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (202).txt,290,17,1875
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (343).txt,1331,83,7702
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (38).txt,114,5,850
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (196).txt,222,24,1476
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (237).txt,126,6,852
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (314).txt,298,36,1826
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (158).txt,121,9,931
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (308).txt,341,24,2298
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (345).txt,179,13,1362
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (295).txt,285,11,1994
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (323).txt,275,30,1809
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (356).txt,276,18,1699
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (312).txt,129,11,934
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (413).txt,239,15,1699
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (258).txt,268,16,1786
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (40).txt,138,12,886
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (74).txt,175,7,1102
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (201).txt,250,12,1724
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (23).txt,138,10,912
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (62).txt,134,5,898
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (488).txt,316,22,2227
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (447).txt,175,11,1134
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (565).txt,416,22,2406
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (162).txt,274,13,1804
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (12).txt,319,14,1997
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (430).txt,295,19,1977
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (453).txt,262,10,1667
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (256).txt,297,53,1739
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (456).txt,115,14,875
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (463).txt,120,24,909
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (484).txt,242,12,1455
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (516).txt,553,38,3336
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (73).txt,140,12,902
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (457).txt,148,8,831
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (245).txt,223,31,1570
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (482).txt,247,30,1504
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (471).txt,310,17,2232
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (79).txt,353,17,2177
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (297).txt,229,16,1456
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (113).txt,208,7,1374
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (397).txt,154,16,1130
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (265).txt,133,16,836
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (535).txt,209,11,1265
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (214).txt,199,15,1322
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (182).txt,218,8,1485
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (8).txt,260,14,1707
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (281).txt,87,4,611
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (504).txt,181,15,1281
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (427).txt,298,11,1968
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (69).txt,101,6,725
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (75).txt,155,8,1004
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (95).txt,125,5,913
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (416).txt,112,11,822
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (410).txt,251,18,1462
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (262).txt,322,19,2162
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (393).txt,271,25,1830
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (532).txt,247,10,1717
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (156).txt,155,65,948
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (348).txt,326,23,2023
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (358).txt,188,15,1417
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (487).txt,319,16,2243
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (94).txt,281,16,1861
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (31).txt,146,6,891
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (320).txt,222,14,1531
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (551).txt,220,14,1511
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (495).txt,180,11,1145
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (285).txt,271,24,1974
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (461).txt,125,4,872
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (29).txt,32,2,234
